V,Thrust,diameter,pitch,rpm
55,2707.139996,2.002,20,2300
19,449.3897079,2.002,14,900
85,620.5057281,1.6,20,1300
59,1211.344643,1.6,30,2700
93,2686.327217,2.2,34,2100
81,3961.518485,2.2,12,1900
75,1443.032419,2.2,24,1100
65,452.3743116,2.2,0,1100
93,672.5264016,2.002,46,1700
27,1457.810597,1.8,32,2700
95,2242.886725,2.002,34,2300
35,1077.677268,2.2,14,1100
25,38.46227198,1.6,46,700
59,724.5440936,2.002,16,900
71,121.9972271,1.6,48,500
85,915.2779512,1.8,36,1700
39,5618.204184,2.2,2,2500
55,2013.485335,1.8,22,2500
21,113.8017126,2.002,50,1500
53,3389.408278,2.2,18,2100
87,286.6714075,2.002,48,500
31,918.2812293,1.8,8,1500
65,110.1421752,2.2,20,500
57,2021.90302,2.2,26,1700
45,339.4583303,2.2,42,900
43,577.6557347,1.6,38,2300
59,1583.951085,1.6,20,2700
11,135.7141473,1.6,48,2100
17,177.7222234,2.002,44,1100
41,2461.382648,1.8,22,2900
93,1304.836647,1.6,28,2300
41,318.7639414,1.6,46,2500
7,62.20818908,2.2,42,500
71,214.5068229,1.6,50,2700
25,1093.217821,1.8,20,1900
7,5536.233653,2.2,6,2700
59,1118.593271,2.2,40,1700
57,473.9387251,1.6,26,1300
87,2256.568792,1.8,2,2300
3,29.8784694,1.6,42,700
37,1184.760009,1.6,14,2300
73,7167.125542,2.2,0,2500
85,2813.135709,1.8,6,2300
95,4632.487233,2.2,12,1900
55,1076.236087,2.002,12,1100
5,987.6956605,1.6,14,2300
57,363.1268908,2.002,50,2500
61,2130.213409,1.8,30,2900
87,4668.747158,2.002,14,2700
79,4471.355304,2.002,14,2700
5,2763.776097,1.8,8,2900
1,1805.453246,2.002,32,2700
29,513.240094,1.6,42,2700
13,125.0956139,1.6,44,1500
81,1180.031411,1.6,10,1900
15,193.7945292,2.2,46,1100
5,644.2133665,2.002,6,1100
19,316.0266221,2.002,44,1500
45,4845.302255,2.2,26,2900
5,107.8446924,1.6,8,700
25,70.21150984,1.6,30,500
79,763.1954178,2.002,22,900
53,4434.888356,2.2,20,2500
5,169.8805098,1.6,10,900
55,1579.849871,1.8,26,2300
29,1211.42951,1.8,16,1900
41,3514.09495,2.2,34,2900
13,1262.628643,2.002,40,2700
87,2135.282571,2.002,18,1500
63,3266.984984,1.8,12,2900
17,194.9063823,1.6,28,1100
81,2491.041101,2.2,34,2100
41,1607.640371,2.2,10,1300
21,118.3222233,1.8,18,500
77,4781.669415,2.002,0,2500
81,3008.390989,2.2,38,2700
29,576.557973,1.8,38,1900
43,2880.921312,1.8,6,2700
41,778.4418847,1.8,22,1500
85,1977.302286,2.002,20,1500
83,225.4015269,1.8,18,900
45,32.58787167,2.002,2,700
95,6145.27727,2.2,24,2900
73,3313.080311,1.8,14,2900
49,377.1915777,2.002,30,700
45,821.3178827,1.8,12,1300
29,265.9320434,2.2,50,1900
91,217.0819697,1.6,50,2100
81,912.6539756,2.002,36,1300
19,81.13972374,1.6,40,900
15,261.6835683,1.6,34,1500
3,139.7974028,1.6,46,1900
63,496.4032911,1.8,40,1500
61,302.2101799,2.2,50,1700
53,1018.841705,2.2,26,1100
67,810.698742,2.002,30,1100
61,412.5744808,1.6,36,1500
3,451.1021842,1.6,28,1900
9,3230.600396,2.002,16,2700
65,302.6865796,1.6,40,1300
19,415.3913689,1.8,16,1100
97,3300.059207,2.002,6,2100
11,553.421085,1.6,16,1700
19,3864.059088,2.2,12,2300
41,802.5664377,2.2,18,900
95,991.2924621,2.002,34,1100
11,1348.437089,1.6,16,2700
55,1569.242295,2.002,12,1500
61,258.3573187,1.6,36,900
93,3055.035846,1.8,4,2500
65,1864.664868,2.002,18,1700
73,1830.659321,1.8,14,1900
85,3708.556262,2.2,12,1700
67,969.8944098,1.8,34,1900
57,573.7509648,1.6,20,1300
85,4969.038193,2.002,16,2900
37,2570.302242,1.8,12,2700
7,569.1532722,2.2,14,900
39,634.0773035,2.2,16,700
81,1013.140689,2.2,4,1300
11,135.2865178,2.002,16,500
11,191.2924387,1.6,26,1100
23,2017.85553,2.002,30,2500
3,31.64833743,1.8,46,700
19,192.2149533,2.002,46,1300
97,1977.236997,2.2,32,1500
27,2589.735435,2.2,36,2700
21,760.4093099,2.002,22,1300
9,384.6188565,2.002,30,1100
73,99.96877077,1.6,24,700
49,557.1483082,2.002,48,2500
29,1113.671376,1.6,4,2100
49,2155.946738,1.8,28,2900
91,1766.67979,1.6,20,2500
97,302.5458173,1.8,50,1900
31,2977.88759,2.002,8,2300
67,1087.90215,2.002,36,1700
59,391.4556198,2.002,46,1500
57,286.7894805,2.2,44,700
11,116.438007,1.6,10,700
39,5166.616879,2.2,8,2500
29,174.8927339,1.8,50,2300
93,2022.269711,2.002,36,2300
59,620.2363138,2.002,34,1100
61,181.1168853,1.6,8,1100
17,1900.942026,2.002,20,2100
89,18.72365335,1.6,32,500
51,886.6875278,1.6,18,1900
77,3363.995681,1.8,6,2500
25,1062.112351,1.8,10,1700
3,1713.063807,1.6,8,2900
25,2039.452274,1.6,2,2900
7,2262.858809,2.002,28,2700
43,2226.406015,2.2,6,1500
51,212.8790074,1.8,38,700
99,2455.300232,2.2,26,1500
65,1831.247151,1.8,16,2100
25,1381.547266,1.6,10,2500
73,642.1544419,1.6,26,1300
69,1281.700933,2.2,36,1500
25,855.7107475,2.002,18,1300
15,983.4613482,1.8,28,2100
33,186.860945,1.8,30,700
59,638.3762833,1.6,28,1700
17,481.9821317,1.8,46,2700
93,873.015785,1.6,38,2300
65,1601.641857,2.002,16,1500
59,804.9633642,2.002,40,1700
35,3840.268487,2.2,16,2300
87,1717.627904,2.2,46,2900
83,1184.855529,2.002,34,1500
93,460.0794382,1.8,38,700
9,571.8988565,1.8,10,1300
9,284.9372876,2.2,50,1900
61,1867.454194,1.6,12,2700
77,438.6256571,1.6,44,2100
35,370.3574607,2.2,48,1700
51,2472.302907,2.2,24,1900
89,4096.966375,2.2,0,2100
45,4549.718459,2.002,12,2900
79,1145.741982,2.002,4,1500
75,813.5752537,2.002,46,2300
57,1507.658079,1.8,28,2300
81,3289.187556,2.002,12,2100
61,1021.538128,1.6,16,1900
87,738.4581587,2.002,48,2500
7,196.7372984,1.6,32,1300
51,185.5945171,2.002,22,500
27,172.0296911,1.8,28,700
7,2769.779247,2.2,6,1900
49,287.595639,1.8,46,1700
33,1075.715337,1.6,0,1900
31,476.430334,2.2,18,700
59,1548.871775,1.8,10,1700
83,523.4564926,2.2,38,500
37,1144.102267,2.2,12,1100
27,938.4162878,1.6,28,2500
73,853.0522204,1.6,32,2100
97,1414.751021,2.2,32,900
53,914.9260342,2.2,42,1700
19,2175.151029,2.002,22,2300
67,334.8070896,1.6,36,1100
99,1982.215627,1.6,4,2700
79,1247.826829,2.002,22,1100
67,909.2181939,2.2,14,900
73,1032.107445,1.6,38,2900
3,1077.844892,2.2,26,1500
83,3140.798959,2.2,32,2300
37,1583.365926,1.6,14,2700
3,113.5949874,1.6,26,900
41,207.558486,1.6,36,1100
81,1868.048849,1.6,12,2300
45,5273.961198,2.002,2,2900
19,2916.582985,2.002,6,2300
37,246.5107178,1.8,24,700
79,5295.525663,2.2,6,2100
71,1135.031859,1.8,26,1700
59,132.1120076,1.8,46,500
67,729.2749636,2.2,44,1500
33,748.3325079,1.6,8,1700
27,1713.296752,2.2,38,2300
73,2372.499634,2.2,34,2100
29,275.9227636,2.002,46,1500
87,1158.737785,1.8,34,1900
47,1198.662447,1.8,4,1500
49,466.382495,2.2,32,700
59,360.6064234,2.002,18,700
21,578.1738411,2.2,44,1700
81,177.0897228,2.002,50,500
75,173.7734298,2.002,50,700
49,589.2987424,2.2,48,2100
1,157.2631784,1.8,50,2100
75,1237.485977,2.002,10,1300
17,979.069661,2.2,44,2300
29,302.6411979,2.002,22,700
59,729.694994,1.6,36,2300
45,329.9631082,1.8,22,700
73,1053.70174,2.2,18,900
3,48.0362807,1.6,46,1100
73,3438.01042,1.8,12,2900
37,3207.131958,1.8,6,2900
83,641.4186256,2.002,48,2300
97,4319.584358,2.2,32,2700
61,491.1024431,2.2,16,700
95,1756.649732,1.8,34,2500
67,2081.892256,2.2,36,2100
23,234.2177143,2.002,48,1700
79,3540.311273,1.8,8,2700
29,371.0010214,1.6,38,1900
97,3711.1947,2.002,22,2500
63,282.4031625,1.6,48,2500
71,5906.337907,2.2,4,2300
29,1868.849592,2.2,10,1500
97,4906.543018,2.2,24,2500
21,1373.729775,2.002,26,1900
85,946.3774762,1.8,40,2100
13,39.71127007,1.6,46,900
75,361.1811489,2.2,50,1700
77,1508.230118,1.6,22,2500
57,1197.173772,1.6,30,2700
33,161.1563705,1.6,12,700
71,280.6260551,2.002,44,500
65,1717.78482,1.8,2,1900
69,605.6562884,2.002,34,900
25,100.3306059,1.8,30,500
77,1267.093921,1.8,40,2700
17,1133.244454,1.8,24,2100
25,3975.820157,2.2,20,2500
7,197.2834539,1.8,0,700
65,285.4625766,2.2,46,700
51,1744.383442,2.002,24,1900
55,215.3447944,1.8,34,500
15,970.586024,1.8,40,2900
55,1809.576789,2.002,4,1500
75,2712.244123,2.2,26,1900
85,484.2099885,2.2,44,500
65,99.44004366,1.6,48,500
13,1558.883868,2.2,42,2700
83,6406.617581,2.2,14,2700
83,2578.059755,2.002,16,1900
63,264.0526199,1.8,50,2500
15,1464.991244,1.8,30,2700
31,144.5032639,2.2,40,500
39,1553.687142,1.6,0,2300
33,75.47542376,1.8,42,500
15,707.2167721,1.8,26,1700
77,2282.278418,2.2,16,1300
7,206.5691843,1.8,34,1100
41,651.1887029,2.2,48,2300
25,310.6932528,1.6,12,1100
99,1064.822097,2.2,40,1100
69,3991.612863,1.8,4,2900
43,1641.314454,2.002,34,2300
3,225.6709595,1.8,18,900
47,2135.161377,1.6,6,2900
17,762.584356,1.8,24,1700
61,383.0364252,1.8,38,1100
41,2218.98328,2.002,8,1900
55,808.2504149,1.6,36,2500
31,1969.655865,2.2,28,1900
95,2411.352573,1.6,14,2700
33,1142.083154,2.002,28,1700
63,567.6334423,2.2,42,1100
5,1955.920688,1.8,0,2300
75,5450.668082,2.002,8,2900
61,3091.302328,2.2,38,2900
39,966.3183535,2.2,44,2100
55,1508.529581,2.2,34,1700
61,1751.056043,1.8,32,2700
47,1009.315168,1.8,12,1500
83,496.8536825,1.6,36,1300
81,2415.650368,2.2,26,1700
73,1371.643318,1.6,32,2900
67,1633.08908,2.002,34,2100
91,3229.623149,1.8,20,2900
11,2379.576971,2.2,24,2100
33,690.8617615,1.8,24,1500
77,1063.744783,2.2,34,1100
63,1426.394752,1.8,20,1900
37,86.52217633,1.6,8,700
77,1409.80751,2.002,42,2500
3,170.2682467,1.6,8,900
19,558.968264,1.6,4,1500
99,1187.199656,1.8,36,1900
29,415.7049346,1.8,40,1700
99,94.77815041,1.8,2,1700
77,3767.768994,1.8,8,2900
43,3820.476215,2.2,8,2100
5,471.0743643,2.002,0,900
33,528.4628693,1.6,42,2700
79,902.0795543,2.002,30,900
95,1898.809131,1.6,26,2900
33,240.2667225,1.8,46,1700
99,1126.014544,2.2,16,1100
67,537.7793242,1.8,30,900
33,2586.300393,2.002,24,2500
69,219.8730768,1.6,42,900
49,2857.294826,2.002,6,2100
43,148.6976876,1.8,46,1100
19,975.0207623,2.002,42,2500
31,309.4553843,1.6,28,1300
9,1401.454117,2.002,38,2700
75,5443.772947,2.2,14,2500
33,5337.060869,2.2,14,2700
35,284.6636328,1.6,48,2900
3,443.2604447,1.8,46,2700
63,1048.472372,2.002,26,1300
89,2999.585305,1.8,18,2700
37,618.1168576,1.6,36,2300
15,3132.005258,2.002,24,2900
55,2494.38592,2.2,16,1700
45,2995.104098,1.8,4,2700
47,3163.067049,2.002,24,2700
7,324.5314427,1.6,26,1500
31,574.0307428,2.002,48,2700
65,326.3556349,1.8,26,700
89,856.3991048,2.002,10,1300
23,1905.475221,2.2,20,1700
59,759.453641,1.8,18,1100
29,610.4934015,1.6,18,1700
99,1708.419593,2.2,36,1500
75,363.6895834,2.002,48,1500
33,1860.259712,1.8,2,2100
67,649.2783661,1.8,32,1300
91,738.8747682,2.2,42,900
25,1823.549584,2.2,10,1500
19,87.37783446,2.2,42,500
49,741.716602,1.6,12,1500
49,4623.215617,2.2,8,2300
63,5388.840063,2.2,4,2300
95,872.693692,1.6,40,2500
61,777.7024863,2.002,38,1500
85,2527.95487,1.6,8,2700
11,388.4208604,1.6,6,1300
79,537.3579672,2.002,40,900
3,606.6846431,2.2,38,1500
93,1956.951195,1.8,36,2900
5,659.7585567,2.2,32,1300
51,1538.075178,1.8,6,1700
19,1864.95515,2.2,6,1500
63,2002.031669,1.8,24,2500
39,987.0564826,1.6,16,2100
49,730.1543234,2.002,18,900
47,2392.209981,2.002,6,1900
63,852.1248421,1.6,40,2900
59,3050.806781,2.002,22,2500
27,923.5369808,2.2,18,1100
61,1290.601371,1.8,12,1500
97,1980.684987,2.002,4,1900
29,431.4773228,1.8,20,1100
41,626.1464238,2.2,40,1300
89,1337.97178,1.6,26,2300
73,4182.962523,2.2,30,2700
57,453.2002254,2.2,32,500
79,592.4048671,1.8,0,1700
51,204.3073997,2.002,10,700
5,2667.988355,2.002,8,2300
45,840.4913222,1.6,18,1900
49,1100.045139,2.2,30,1300
23,184.8632383,2.2,40,700
1,89.31549223,1.8,44,1100
75,1631.21798,2.2,26,1300
71,242.971568,1.8,40,500
31,1845.958355,2.002,36,2700
51,4653.41694,2.2,28,2900
73,339.088011,2.002,36,500
67,853.7034216,2.002,24,900
13,515.2172717,1.6,42,2900
71,879.4262996,1.6,18,1500
21,197.6956425,1.6,36,1300
87,869.725017,2.002,26,900
5,822.1735976,2.2,14,1100
27,68.79808786,1.8,40,500
65,667.7099125,2.2,48,2100
53,168.0140581,2.002,44,500
99,5683.374593,2.2,18,2500
21,2456.947589,2.2,30,2300
3,1293.271069,2.2,20,1500
43,563.721431,1.8,4,1100
35,1140.463823,2.2,42,2100
95,2950.144707,1.8,14,2300
25,3588.454649,2.2,24,2500
75,211.0411949,1.8,46,500
25,349.2557233,2.002,48,2100
37,2488.959342,2.002,20,2300
15,128.6038495,1.6,44,1500
41,637.8225816,1.6,28,1900
91,885.1012512,2.2,20,900
87,251.2634224,2.2,50,500
45,676.0180651,1.6,20,1700
99,444.2779224,1.6,14,1500
17,1134.171155,1.6,10,2300
65,555.8162809,2.2,36,700
77,1259.523578,1.6,32,2700
45,449.2884498,1.8,34,1300
43,240.2467538,2.002,22,500
93,2872.748296,1.8,8,2300
89,640.9653895,1.8,8,1500
97,3740.412048,1.8,12,2700
43,668.529545,2.002,16,900
5,796.6205046,1.6,4,1900
25,219.7339282,1.6,42,1700
65,3671.295979,2.002,14,2500
23,430.7279939,1.6,40,2300
3,189.8421167,1.6,0,900
41,2070.84814,1.6,0,2700
55,4828.535965,2.2,16,2500
11,1448.217835,1.6,2,2500
1,179.9940869,1.8,0,700
63,794.0255237,2.002,38,1500
31,2090.925767,2.002,8,1900
95,922.0091763,1.8,38,1700
29,2538.221834,2.002,24,2500
7,1275.588596,2.2,40,2300
41,1334.44161,2.2,20,1300
39,1074.893711,1.8,34,2300
39,1063.847261,1.8,16,1700
69,433.2145554,2.2,50,2100
75,906.0658166,2.002,30,1100
9,2945.238297,2.002,20,2700
15,1506.542309,2.2,44,2900
27,309.5192549,2.2,10,500
15,854.0555127,2.002,32,1700
39,125.4010213,2.2,50,1100
65,570.7818095,2.002,6,1100
53,455.1248617,1.8,36,1300
71,452.8464772,1.8,48,2500
29,1045.843995,2.2,26,1300
95,437.4941406,2.2,0,1500
79,971.3112056,2.002,34,1300
93,584.2947865,2.002,22,900
97,1212.304302,1.8,28,1300
47,400.2683495,1.6,2,1300
37,1292.750081,2.002,40,2500
93,522.6620377,2.002,44,900
17,944.0970286,2.002,30,1700
23,35.30390812,2.002,50,700
47,1952.731446,1.8,14,2300
5,194.6647264,1.6,0,900
67,5971.209597,2.002,2,2900
55,1832.786941,2.2,12,1300
67,432.8398297,2.002,40,900
55,357.6923221,2.002,50,2500
51,2066.589103,2.002,16,1900
25,1301.188661,1.6,26,2900
95,1743.563314,1.8,16,1700
67,1385.323598,2.002,30,1700
37,6097.75734,2.2,6,2700
99,746.4864406,1.6,26,1300
29,330.36285,1.8,30,1100
95,1459.370346,1.8,26,1700
49,952.3321494,1.8,10,1300
29,1670.770873,2.2,2,1300
25,459.5302017,2.2,14,700
43,497.9645214,1.6,24,1500
71,273.6618674,2.002,32,500
73,1153.798161,2.002,32,1500
1,568.7134621,2.2,10,900
45,830.4649668,1.8,44,2900
49,783.6091945,1.8,16,1300
53,2834.129406,2.002,0,1900
57,770.2898968,1.6,20,1700
89,1131.310558,1.6,28,2100
43,286.3704827,2.2,46,1100
69,334.2647172,2.2,50,1700
71,170.8224299,1.8,50,1500
89,1180.23434,1.8,34,1900
73,1597.027465,2.002,38,2300
37,613.2161576,2.002,38,1500
79,1330.781428,2.2,42,1900
27,1367.01393,1.8,36,2900
55,1721.266353,2.2,14,1300
33,3290.924804,2.2,28,2500
19,1148.623089,1.8,24,2100
5,512.9522727,2.2,18,900
31,1700.388945,1.8,32,2900
91,488.8555176,1.6,42,1700
27,3266.558126,2.2,22,2300
57,451.9093695,2.002,46,1700
13,477.8064679,1.8,30,1500
31,38.47987084,1.8,6,500
13,275.5361155,1.6,44,2300
79,1616.222408,2.002,36,2100
29,2621.753636,2.2,16,1900
89,1136.841839,1.8,28,1500
87,1425.05856,2.002,34,1700
63,146.2640284,2.2,50,500
3,312.9429418,2.2,32,900
33,7485.991743,2.2,0,2900
47,489.8826959,1.6,36,1900
13,1385.741176,1.8,14,2100
55,4065.601076,2.002,0,2300
75,199.9575185,1.6,46,1100
3,1519.208105,2.002,38,2900
39,186.6486568,1.6,18,700
33,207.9024787,2.002,0,700
37,569.3566641,2.002,16,900
81,4770.15041,2.2,22,2500
13,445.9403328,1.8,24,1300
39,5859.996717,2.2,0,2500
33,1992.711277,2.2,28,1900
41,1684.24802,2.002,4,1500
57,2003.891594,2.2,18,1500
69,1754.644533,2.2,6,1300
19,350.0327799,1.8,24,1100
29,66.66786541,1.6,50,1700
77,1408.565269,1.6,20,2300
41,2335.733918,1.6,0,2900
21,461.3996402,2.2,44,1500
13,3162.222144,2.2,30,2700
65,241.0535906,1.8,50,2300
11,383.081416,1.8,16,1100
81,589.0979534,1.8,36,1100
31,243.1113676,1.8,44,1500
75,3463.005131,2.2,6,1700
99,713.4881311,1.8,44,1900
33,1501.85517,1.6,16,2700
19,199.0722172,2.002,30,700
61,187.0354973,1.8,44,700
77,2614.937329,2.2,16,1500
89,678.5485482,1.6,38,1900
33,2000.900182,1.8,28,2900
9,188.7895513,1.8,46,1700
39,899.2933574,2.002,10,1100
89,1861.015215,1.8,28,2300
87,530.4335859,1.6,40,1700
61,2296.998648,2.2,22,1700
19,83.20537248,1.8,40,700
21,22.41366149,2.002,50,500
97,4191.37193,2.002,26,2900
35,3561.362611,2.2,30,2700
59,670.3339873,2.2,44,1500
91,2990.136781,2.002,16,1900
65,1870.904109,2.2,6,1300
9,103.3259817,2.002,26,500
99,1176.282213,2.2,0,1700
7,47.71672817,1.6,50,1500
7,91.71471564,1.6,46,1500
73,5002.855773,2.2,24,2700
33,4450.469203,2.2,6,2300
55,529.638876,2.2,32,700
7,1304.697903,1.6,8,2500
15,219.8479249,1.8,4,700
49,4479.518541,2.2,10,2300
29,1091.676605,1.8,10,1700
33,5678.263272,2.2,0,2500
29,75.50644225,2.002,50,1100
45,109.5725531,2.002,46,500
29,452.0898339,1.8,46,2500
5,1584.275214,2.002,16,1900
45,108.468421,1.6,44,900
49,2283.16558,1.8,14,2500
91,2760.495875,2.2,36,2300
59,1048.382495,2.002,46,2900
13,985.5504489,1.8,10,1700
3,3163.756443,2.2,18,2300
51,2160.380253,2.002,28,2300
65,2825.956018,2.2,28,2100
89,910.9403725,1.8,28,1100
53,863.00914,1.8,34,1900
45,2334.62737,2.2,16,1700
51,1542.350092,1.6,12,2500
43,1469.16397,1.6,4,2300
7,128.3799651,1.8,50,1900
93,578.9694088,2.002,44,1100
9,14.66599346,1.8,48,500
11,759.293044,1.6,10,1900
61,115.9127665,1.8,48,500
93,1344.414719,2.002,26,1100
43,219.6082725,1.8,42,1100
81,235.1441093,2.2,50,500
77,1676.87068,1.8,24,2100
51,2792.305989,1.8,18,2900
67,238.3329654,2.2,48,700
37,1376.450002,1.6,14,2500
27,4229.450355,2.2,8,2300
29,135.3588257,1.8,48,1500
31,1716.497111,2.2,16,1500
91,2345.161622,2.002,24,1900
43,1268.324729,2.002,18,1500
87,1925.310313,2.2,30,1500
17,1004.432404,2.2,24,1300
83,449.893657,1.6,38,1300
57,215.4437516,1.6,46,1700
87,2050.432374,2.2,36,1900
69,3609.263136,2.2,30,2500
69,3154.596954,2.002,16,2300
87,129.1877433,2.002,8,1100
79,620.0364234,2.2,38,700
47,198.9464773,1.6,44,1500
53,705.2462719,2.2,24,700
33,1346.900761,2.002,10,1500
35,243.7569105,1.6,44,1900
29,1924.809708,2.002,28,2300
59,2952.34181,2.2,18,1900
13,1305.057705,1.6,10,2500
53,1219.098561,1.6,18,2300
39,1076.365259,2.002,24,1500
43,2576.759524,2.2,0,1500
35,1893.645701,1.8,2,2100
45,575.2890615,1.6,42,2700
43,1779.445447,1.8,18,2300
65,2826.104821,1.8,14,2700
13,709.5686741,2.002,4,1100
47,439.4939714,1.6,38,1900
85,2508.832337,1.8,10,2100
33,313.5185606,2.002,40,1100
27,761.2686394,2.002,24,1300
43,507.863379,1.6,30,1700
69,5833.511727,2.2,16,2700
91,559.487379,1.6,36,1300
83,1373.677505,2.2,42,1900
29,737.4489267,1.6,26,2100
57,1299.316553,1.8,28,2100
29,4616.126473,2.2,2,2300
75,922.3705724,2.002,14,1100
77,1942.462443,1.8,28,2500
83,467.2508954,2.2,46,900
59,363.1857965,1.6,38,1500
41,1836.61923,1.6,14,2900
17,1433.365377,1.8,0,1900
59,802.0828864,2.2,42,1500
91,1006.43479,1.6,32,2100
91,8143.8614,2.2,6,2700
61,1164.543536,1.6,12,1900
55,1094.88536,2.002,14,1100
63,2212.652444,2.2,16,1500
39,1365.903504,2.2,18,1300
33,927.3834441,2.2,44,2100
9,65.87793131,2.2,42,500
11,531.1380985,2.002,36,1500
37,2305.680295,2.2,14,1700
13,804.150476,2.2,48,2700
57,2098.060159,2.2,8,1300
75,137.9322312,1.8,50,700
41,1144.926227,2.002,40,2300
47,1547.237623,1.6,18,2700
13,361.4572543,1.8,36,1500
71,719.0612539,2.2,24,700
97,268.2672904,1.8,16,1100
85,877.8770278,2.2,36,700
5,282.394759,2.002,2,700
37,2266.286811,2.2,34,2300
99,327.8388443,2.002,0,1700
39,386.1329749,2.002,38,1100
15,131.6915024,2.002,22,500
59,1559.31535,2.2,40,2100
13,41.35179568,1.6,32,500
73,239.8165122,1.6,8,1300
91,2384.504637,2.002,28,2100
51,746.8469349,2.2,44,1700
15,40.5603432,1.8,50,1100
71,1043.876643,2.002,42,2100
79,854.3609448,1.6,26,1700
59,1108.094717,2.2,44,2100
17,188.6261405,1.6,14,900
65,2082.903862,1.6,4,2500
37,111.9786275,1.6,46,1300
57,1149.898138,2.2,36,1500
41,2165.864024,2.2,40,2700
35,109.0830408,2.002,42,500
77,4799.119011,2.2,30,2900
73,998.9475465,1.8,26,1500
93,234.6039781,1.8,50,1300
93,553.4800597,2.2,42,500
3,72.41198447,1.8,18,500
65,257.8799299,1.6,48,2300
81,486.8338831,2.002,10,1100
81,565.6784664,1.6,44,2500
37,698.2795349,2.002,30,1300
43,1003.041285,2.002,10,1100
75,469.3061608,2.2,20,700
1,3177.968339,2.2,8,2100
51,952.2931924,2.002,16,1100
49,1067.518,1.8,20,1700
61,1702.414508,1.6,2,2300
3,774.5162936,2.2,38,1700
69,1961.489385,1.6,18,2900
33,442.8604322,2.002,42,1500
69,1069.138526,1.8,38,2300
63,7656.2078,2.2,0,2700
57,675.4986194,2.2,38,1100
35,127.8987261,1.8,46,1100
13,1081.507147,1.8,36,2700
89,445.6849928,1.6,46,2300
57,4705.996264,2.2,24,2700
67,3062.673455,1.8,10,2700
83,701.1814566,1.6,44,2900
11,54.4407316,1.6,20,500
73,582.5744266,2.002,42,1300
35,732.6892718,1.8,10,1300
87,856.8508166,1.8,46,2900
1,1595.579859,2.2,32,2100
77,6898.218889,2.2,8,2700
5,48.22361992,2.2,44,500
5,1104.448099,2.2,26,1500
99,7131.521978,2.2,18,2900
45,651.8892696,1.8,46,2900
23,1855.561744,2.2,8,1500
57,2071.968567,1.8,14,2300
7,254.0015283,1.8,36,1300
9,1356.983512,1.6,6,2500
5,962.2366022,2.2,4,1100
53,266.7013288,1.8,44,1300
81,504.5954118,1.8,16,1100
69,1109.72432,2.002,46,2900
97,323.0857695,1.6,44,900
1,1425.803686,1.8,8,2100
15,4631.507639,2.002,4,2900
71,1436.731676,1.8,32,2300
21,1315.05504,1.6,12,2500
71,1338.633918,1.6,20,2300
39,799.7644278,1.6,34,2500
43,1258.542051,1.8,26,2100
29,6445.688327,2.2,0,2700
45,1404.820867,1.8,28,2300
3,44.37602627,2.002,40,500
25,255.0496066,1.6,22,1100
79,257.6368234,1.6,44,1100
61,2090.596051,2.002,34,2500
23,204.3541124,2.2,26,500
93,465.5044289,2.002,48,1500
63,289.9640684,1.6,44,1700
69,886.8286292,2.2,42,1500
13,486.160443,2.002,4,900
51,266.213001,2.002,12,700
87,1523.817243,1.8,30,2100
59,2587.720191,2.2,24,1900
75,477.7277546,1.6,22,1100
59,1444.388824,1.8,36,2700
41,280.9016768,2.2,16,500
25,119.6294387,2.002,42,700
51,587.0624062,1.8,44,2300
11,716.5721601,1.8,14,1500
23,1021.815669,2.002,6,1300
9,443.4746698,2.2,0,700
73,1327.720528,2.2,26,1100
29,1253.807783,1.8,14,1900
43,2109.805771,2.2,28,1900
43,1405.010262,2.2,28,1500
59,79.68951591,1.8,24,500
97,930.2841668,2.2,46,1700
95,437.5879026,1.8,42,900
61,774.8708599,2.2,26,700
73,147.8583486,1.6,46,500
47,137.7963224,1.6,44,1100
5,59.05651738,1.8,40,700
49,419.0138511,1.6,26,1300
39,1743.620293,1.8,18,2300
9,311.323649,1.8,24,1100
83,2418.298103,1.8,8,2100
99,75.22880654,1.8,14,1100
95,2141.324681,2.002,24,1700
71,802.8892061,1.6,36,2300
93,685.7314974,2.002,40,900
35,108.128516,1.6,44,1100
65,1994.070063,1.6,16,2900
83,1342.437366,1.6,14,1900
89,264.1736196,2.002,50,1100
19,3137.334747,2.2,34,2900
99,1220.688517,2.2,48,2700
73,4608.316698,2.2,8,2100
95,994.9831018,1.6,26,1500
97,888.5093605,2.2,44,1300
1,1312.560219,2.002,32,2300
63,2777.304252,1.8,4,2300
99,1682.335507,2.002,40,2300
65,5501.327338,2.2,24,2900
37,3593.886549,2.2,30,2700
27,1987.8103,2.002,10,1900
49,328.0002111,1.8,32,900
69,802.8157773,1.8,4,1500
63,677.2981715,1.8,42,2100
91,628.0784824,1.8,38,1100
49,556.338673,1.8,22,1100
69,283.707483,1.8,8,1100
13,643.8291698,2.2,10,900
29,180.4357493,1.8,28,700
49,126.6041947,1.8,48,1100
3,231.4277675,1.6,26,1300
49,999.5308574,1.8,14,1500
17,51.1588615,1.6,30,500
19,395.598414,1.6,10,1300
13,1245.166539,2.002,6,1500
69,685.5196143,2.002,30,900
65,449.5603886,1.6,28,1100
43,178.2361917,1.6,46,1700
83,845.93968,2.2,36,700
81,2050.555282,1.8,16,2100
93,759.4879947,2.2,48,1900
65,1661.832804,2.2,4,1300
51,1898.025098,1.8,8,2100
11,5103.743935,2.2,2,2500
41,1937.707055,1.8,30,2900
