V,Thrust,diameter,pitch,rpm
118.7,35.797,0.5461,13.0,10000
96.9,1.757,0.1524,5.5,23000
11.6,5.293,0.2032,4.5,18000
63.6,1.244,0.2794,10.0,7000
15.2,1.311,0.18796,7.8,10000
36.9,2.378,0.2286,6.0,11000
4.4,2.094,0.117475,3.0,33000
99.9,3.335,0.1778,6.0,24000
161.4,3.477,0.18796,7.6,24000
46.7,1.762,0.3048,5.0,9000
100.5,2.372,0.381,10.0,9000
39.5,9.324,0.22225,7.0,21000
7.5,4.246,0.3302,8.0,7000
27.0,2.022,0.3556,13.0,4000
91.7,11.217,0.2159,5.5,26999
43.4,6.202,0.23622,3.0,20000
57.0,2.255,0.1651,5.0,20000
7.3,8.441,0.2032,7.25,23000
24.2,7.936,0.36576,12.0,7000
20.5,1.444,0.3175,12.5,4000
79.7,11.801,0.22225,7.0,25000
5.9,21.845,0.3429,10.0,13999
30.2,13.203,0.2032,10.0,25000
23.3,7.249,0.1778,5.0,26999
15.8,1.832,0.5334,13.0,2000
62.6,14.405,0.5334,10.0,7000
96.5,4.697,0.3556,8.0,11000
150.7,1.261,0.3175,9.0,13999
46.5,2.27,0.10414,4.1,43000
23.6,3.858,0.381,14.0,5000
0.0,1.592,0.1524,5.5,18000
65.9,13.079,0.5334,10.0,7000
53.3,13.269,0.4191,12.0,8000
23.3,1.19,0.2286,9.0,7000
20.0,2.268,0.3048,4.5,7000
9.4,15.523,0.3302,9.0,12000
29.4,3.923,0.127,4.6,31000
78.8,5.373,0.2794,7.0,12000
8.7,5.493,0.4191,14.0,5000
75.9,4.048,0.2032,7.25,17000
108.1,11.378,0.4826,10.0,10000
65.0,3.477,0.1397,2.0,41000
91.6,67.384,0.5334,13.0,11000
27.3,23.555,0.3175,10.0,16000
10.3,3.157,0.22225,8.75,13999
24.4,5.708,0.3048,3.8,10000
25.7,1.157,0.381,12.0,3000
34.3,3.065,0.1778,10.0,18000
14.7,2.965,0.16002,4.0,22000
26.7,1.102,0.127,3.0,22000
53.6,13.873,0.2286,5.0,24000
9.7,1.891,0.1651,6.5,18000
43.8,15.51,0.254,4.0,22000
119.6,2.576,0.254,6.0,18000
139.5,2.807,0.2286,6.0,19000
10.6,7.271,0.2413,5.0,15000
58.7,6.12,0.1778,3.0,33000
15.3,1.529,0.2159,7.25,10000
46.0,1.14,0.1651,6.0,13999
13.3,2.729,0.22225,7.75,13000
112.4,5.097,0.3556,10.0,11000
16.6,1.178,0.2286,7.5,6000
34.3,4.368,0.19812,4.0,20000
120.9,1.768,0.12065,4.0,36000
65.3,3.12,0.254,8.0,11000
90.8,3.774,0.5334,13.5,6000
6.6,3.842,0.2794,5.0,9000
12.9,5.212,0.4318,4.0,6000
18.2,9.495,0.2286,7.5,18000
0.0,26.44,0.508,8.0,8000
102.3,10.41,0.3175,11.5,12000
155.7,2.508,0.2286,9.0,17000
15.4,4.268,0.5588,10.0,3000
15.2,21.616,0.3937,12.0,10000
14.9,12.459,0.3048,6.0,13000
19.0,22.75,0.3302,7.0,15000
48.2,44.922,0.45974,10.0,11000
29.2,1.911,0.1524,5.0,20000
133.6,5.815,0.2159,7.25,22000
110.2,1.865,0.12065,4.5,33000
37.8,7.199,0.2286,7.5,16000
59.5,3.562,0.19812,6.0,17000
94.4,3.633,0.2286,6.0,18000
51.5,1.251,0.2286,6.5,9000
24.3,5.099,0.4572,8.0,5000
96.3,34.35,0.4064,10.0,13999
30.8,3.831,0.127,4.0,27000
50.3,27.659,0.5461,10.0,8000
52.8,5.736,0.3048,9.0,9000
63.6,7.188,0.1778,6.0,25000
23.8,12.679,0.22225,7.5,24000
0.0,18.896,0.36576,13.0,11000
103.7,6.155,0.1524,4.3,34000
74.1,47.163,0.508,15.0,10000
65.4,3.44,0.3429,11.5,7000
81.7,4.32,0.11938,4.2,45000
2.9,25.846,0.4064,4.0,13000
0.0,1.611,0.1524,4.3,15000
88.5,2.18,0.22225,7.0,13999
41.3,3.59,0.2032,8.0,13999
86.9,1.019,0.2159,7.5,12000
46.2,6.766,0.4064,12.0,6000
29.4,1.244,0.18796,7.6,10000
141.1,16.704,0.3048,13.0,15000
65.5,3.064,0.13335,4.75,32000
89.5,16.572,0.3302,13.0,13000
95.5,2.218,0.1778,6.5,16000
8.2,5.571,0.4572,12.0,4000
66.7,14.79,0.3556,4.0,16000
10.6,1.299,0.36576,10.5,3000
47.8,8.928,0.2032,3.75,29000
91.2,8.318,0.254,4.7,19000
82.7,1.113,0.23495,5.75,13999
28.2,1.27,0.2286,6.0,7000
4.6,13.974,0.2667,6.0,17000
83.1,3.419,0.14478,3.0,36000
0.0,9.469,0.381,12.0,7000
54.9,2.858,0.12065,4.75,38000
58.4,24.833,0.4318,13.0,10000
2.9,12.669,0.3302,4.5,13000
3.1,13.912,0.3302,4.7,11000
38.6,2.39,0.3048,8.0,7000
47.2,5.394,0.3302,8.0,9000
48.1,2.977,0.3556,5.0,9000
60.7,10.361,0.254,3.0,24000
82.2,3.387,0.1651,3.7,29000
27.9,3.972,0.2794,7.0,8000
3.4,1.105,0.3302,4.0,4000
72.0,2.735,0.2286,3.7,17000
108.7,12.783,0.3048,6.0,18000
10.3,28.845,0.4318,12.0,10000
3.1,6.041,0.3048,9.0,8000
54.0,5.402,0.3429,10.0,8000
91.3,4.206,0.2286,6.5,16000
29.2,12.929,0.3556,8.0,10000
66.2,12.744,0.4191,12.0,8000
25.6,4.883,0.381,4.0,8000
137.0,5.073,0.4064,8.0,13999
18.5,50.964,0.4572,8.0,12000
0.0,2.243,0.4318,12.0,3000
161.0,5.699,0.18796,7.7,26000
1.2,2.059,0.5207,14.0,2000
22.0,2.893,0.4064,13.0,4000
5.1,14.468,0.2794,7.0,16000
53.2,13.24,0.4064,14.0,8000
67.2,2.081,0.254,6.0,11000
36.2,8.44,0.3683,12.0,6000
30.0,8.837,0.2032,6.0,23000
54.9,25.079,0.4191,13.0,10000
0.0,2.556,0.1651,6.0,21000
0.0,9.539,0.3048,7.0,11000
97.2,1.456,0.1778,3.0,30000
184.9,3.783,0.22352,9.25,20000
158.8,3.141,0.22225,7.75,20000
3.3,2.588,0.4318,12.75,3000
83.6,5.383,0.2032,4.5,23000
72.8,6.524,0.3048,6.0,13999
8.3,5.824,0.4826,16.0,4000
102.6,7.705,0.3048,5.0,18000
83.9,3.084,0.4064,6.0,11000
14.2,2.257,0.254,7.0,8000
41.7,27.932,0.4572,12.0,9000
11.7,1.074,0.1651,3.7,13999
8.3,1.841,0.2413,6.0,8000
126.4,1.771,0.2032,4.0,26999
103.0,3.987,0.4318,10.0,9000
19.5,5.886,0.22352,8.9,18000
33.8,14.808,0.2286,6.0,24000
2.2,1.796,0.3429,13.3,4000
91.6,1.476,0.127,3.0,34000
35.4,4.231,0.381,12.0,5000
132.6,8.88,0.3556,11.0,12000
32.0,2.01,0.1524,4.5,18000
9.4,6.996,0.3302,9.0,8000
0.0,2.128,0.3302,6.5,5000
23.3,2.924,0.22352,8.5,13000
69.3,2.706,0.381,10.0,7000
28.6,1.886,0.13208,6.0,24000
5.3,28.154,0.508,15.0,8000
69.0,3.771,0.3048,6.0,12000
78.7,2.592,0.23495,5.75,16000
58.4,1.418,0.2032,6.0,12000
8.3,1.192,0.2794,6.0,5000
41.8,9.214,0.2413,8.0,18000
76.6,5.677,0.1778,4.0,26999
9.9,14.921,0.4064,4.0,11000
9.0,39.55,0.4826,10.0,10000
0.0,1.348,0.36576,14.0,3000
14.1,5.353,0.2667,4.5,13000
112.9,14.431,0.3175,12.5,13000
126.3,9.869,0.508,10.5,10000
75.6,21.597,0.381,8.0,13000
210.2,1.14,0.11938,4.2,44000
16.4,17.345,0.4826,8.0,7000
6.5,17.717,0.4572,8.0,8000
53.1,2.212,0.2794,7.0,8000
42.8,3.635,0.12065,4.75,42000
46.8,1.788,0.127,3.0,29000
6.2,15.411,0.3048,11.0,13999
69.9,4.55,0.3302,8.0,10000
49.0,2.817,0.1778,6.0,20000
149.5,7.808,0.381,13.0,11000
72.2,1.218,0.4572,10.0,6000
34.8,3.856,0.12065,4.75,43000
119.2,17.347,0.4191,12.0,11000
15.6,16.635,0.3048,4.7,13999
46.4,1.189,0.2794,4.7,8000
141.0,1.756,0.22225,9.5,15000
51.3,55.131,0.5207,10.5,10000
32.2,2.79,0.3048,10.0,6000
95.0,22.853,0.3556,10.0,13999
140.5,2.676,0.1524,4.3,32000
86.7,10.018,0.2286,4.7,22000
29.9,1.071,0.22225,8.25,8000
15.1,2.394,0.1651,2.9,22000
35.0,13.807,0.508,10.5,6000
127.9,4.994,0.18796,7.6,23000
103.3,18.963,0.381,14.0,11000
53.2,2.676,0.2286,5.0,13999
40.3,13.736,0.3175,10.0,12000
10.5,4.995,0.2032,4.0,19000
138.2,11.136,0.2032,10.0,23000
7.0,1.758,0.31115,3.75,6000
77.4,10.146,0.3048,12.0,11000
17.3,4.208,0.12065,4.5,45000
108.1,10.181,0.3048,5.5,18000
64.2,11.961,0.5207,14.0,6000
1.1,3.72,0.4064,4.0,5000
14.0,3.972,0.4318,13.0,4000
140.7,8.845,0.2032,9.0,23000
40.9,7.825,0.3429,12.5,8000
8.7,39.608,0.45974,10.0,10000
3.8,7.118,0.2286,5.0,17000
9.1,16.344,0.2667,4.5,21000
93.3,21.183,0.3048,12.0,16000
71.6,1.374,0.1524,5.5,19000
121.0,6.218,0.381,12.0,10000
66.5,15.195,0.3429,13.5,11000
205.0,2.327,0.127,4.3,45000
79.6,6.538,0.22225,8.25,19000
70.7,3.786,0.1778,6.0,20000
58.5,2.842,0.1524,4.0,26000
62.5,15.846,0.508,12.0,7000
40.0,2.07,0.1778,8.0,15000
18.0,3.618,0.2794,11.0,8000
44.2,1.681,0.22225,8.0,10000
49.5,1.718,0.22225,9.25,10000
99.1,2.61,0.254,5.8,16000
208.1,3.553,0.4572,14.0,12000
101.7,1.653,0.381,13.0,7000
88.0,2.127,0.3556,7.0,10000
32.2,2.905,0.4064,4.0,7000
59.3,15.807,0.4064,13.0,9000
29.6,2.74,0.3048,11.0,6000
9.0,2.083,0.19812,4.0,13000
19.8,12.785,0.3683,11.0,7000
65.1,2.495,0.22352,9.25,12000
116.4,1.581,0.1016,3.3,43000
49.8,3.461,0.2286,6.0,12000
119.8,11.764,0.2032,10.0,23000
58.7,3.414,0.2794,14.0,8000
148.5,12.501,0.4826,16.0,9000
127.9,4.527,0.2794,12.0,12000
38.3,18.419,0.4064,11.0,9000
156.1,26.091,0.5207,14.0,11000
37.3,1.44,0.1397,6.5,20000
60.6,2.427,0.1778,4.0,23000
107.5,2.44,0.22225,7.75,15000
52.1,4.598,0.1778,4.0,24000
73.2,4.23,0.2286,8.5,13000
18.5,2.088,0.2032,3.75,13999
23.5,15.643,0.254,7.0,20000
31.6,1.134,0.3048,13.0,4000
77.9,7.033,0.4826,14.0,6000
73.4,2.969,0.4064,7.0,9000
104.9,11.491,0.508,10.5,9000
51.8,20.873,0.2794,5.5,21000
67.2,8.851,0.508,13.0,6000
46.2,27.058,0.3048,5.5,19000
85.9,1.097,0.4191,5.0,10000
119.4,19.396,0.2794,8.0,21000
3.3,5.271,0.2032,4.0,18000
105.2,3.015,0.254,5.8,17000
54.8,1.469,0.508,8.0,5000
76.0,1.161,0.2794,7.0,10000
88.6,2.03,0.2286,4.5,18000
129.7,2.046,0.254,4.7,19000
78.7,29.277,0.4318,12.0,11000
32.4,3.166,0.2794,6.0,9000
88.1,3.628,0.4318,10.0,8000
62.3,7.345,0.2794,4.5,17000
11.7,31.631,0.508,18.0,8000
0.0,24.416,0.3048,10.0,18000
21.1,12.412,0.1778,5.0,33000
105.3,1.877,0.1016,4.0,37000
85.1,6.769,0.127,4.5,41000
64.6,52.211,0.508,15.0,11000
127.6,2.422,0.13335,6.25,29000
27.5,1.966,0.1397,4.7,24000
14.4,6.103,0.4064,14.0,5000
3.0,1.267,0.2794,7.0,5000
61.3,3.582,0.2032,7.25,16000
79.7,26.034,0.635,12.5,7000
18.2,12.493,0.3302,13.5,11000
86.3,22.352,0.4064,14.0,10000
57.6,29.528,0.4318,8.0,12000
157.8,12.922,0.4445,18.0,9000
36.4,16.26,0.5588,10.0,6000
10.2,52.504,0.5461,13.0,9000
99.8,16.169,0.381,12.0,11000
75.1,1.665,0.3556,8.5,8000
38.3,1.869,0.5207,13.5,3000
106.8,1.135,0.22225,8.5,12000
52.8,13.625,0.1778,6.5,29000
95.8,8.626,0.3048,6.0,16000
129.8,8.148,0.1778,6.0,30000
7.0,8.433,0.5588,8.0,4000
1.4,3.538,0.3556,4.7,5000
33.8,42.43,0.4191,5.0,13999
2.9,12.843,0.4064,8.0,8000
27.9,23.75,0.3302,4.5,18000
16.5,3.351,0.22352,9.5,13999
58.6,17.474,0.4064,6.0,12000
92.4,22.34,0.3556,14.0,13000
10.1,7.859,0.2413,7.0,17000
83.5,1.41,0.2032,4.0,20000
60.7,2.96,0.2032,5.0,17000
2.9,15.652,0.5334,13.5,5000
2.4,8.585,0.5207,14.0,4000
81.6,2.154,0.22225,7.5,13000
19.2,2.415,0.254,6.0,9000
78.5,4.037,0.4064,8.0,9000
81.0,6.592,0.254,6.0,17000
37.8,1.964,0.2032,3.8,13000
36.5,20.079,0.3429,14.0,13000
94.1,3.952,0.2286,3.8,20000
0.0,15.387,0.3429,13.5,11000
39.1,2.261,0.2286,3.0,17000
7.8,1.134,0.31115,3.75,5000
5.0,1.918,0.508,15.0,2000
37.9,2.472,0.2286,7.5,9000
0.0,1.481,0.111125,4.25,30000
0.0,22.475,0.3048,11.0,17000
4.1,2.09,0.22352,8.75,11000
59.6,6.083,0.3556,6.0,11000
0.0,3.874,0.1778,9.0,20000
37.5,3.793,0.4318,10.0,5000
57.3,18.225,0.3175,11.0,13999
12.0,13.329,0.2794,5.5,16000
74.2,8.263,0.254,5.8,18000
153.8,2.128,0.22225,7.75,18000
39.3,5.817,0.2794,4.5,13000
72.8,3.012,0.1524,3.0,31000
97.5,12.392,0.4318,12.0,9000
189.9,3.291,0.254,10.0,18000
148.5,1.05,0.2286,6.0,20000
92.3,1.64,0.2286,4.5,18000
63.0,1.427,0.1397,4.7,22000
54.4,21.024,0.2794,8.0,20000
139.8,1.179,0.19812,6.0,20000
11.0,4.033,0.508,16.0,3000
23.6,4.174,0.508,8.0,4000
56.9,1.141,0.2921,4.0,11000
4.7,1.034,0.12065,4.75,23000
26.6,5.605,0.36576,12.0,6000
81.6,18.452,0.36576,13.0,11000
125.6,7.273,0.127,4.5,45000
73.5,8.927,0.3937,12.0,8000
0.0,7.03,0.4064,8.0,6000
54.4,9.81,0.2794,9.0,13000
25.3,10.899,0.3302,4.0,13000
19.8,2.245,0.2032,3.75,15000
66.9,31.491,0.5588,8.0,9000
47.5,4.407,0.22225,9.0,16000
93.7,6.026,0.2413,5.0,20000
47.0,2.534,0.2032,4.0,17000
48.0,1.117,0.2794,4.5,9000
52.2,15.617,0.254,5.5,20000
11.0,5.134,0.18796,7.5,19000
125.0,3.927,0.3048,6.5,16000
70.0,11.636,0.381,7.0,12000
42.3,2.783,0.2286,3.8,13000
39.9,23.825,0.4064,14.0,11000
26.4,1.758,0.381,6.0,5000
44.2,5.867,0.3302,4.0,12000
61.8,12.199,0.3175,12.5,11000
129.0,6.246,0.127,4.5,43000
59.8,2.804,0.1524,3.0,29000
93.5,2.389,0.254,7.0,12000
6.7,1.111,0.1524,5.5,15000
18.0,3.284,0.4572,8.0,4000
34.8,2.949,0.2286,4.0,13999
96.8,3.474,0.127,4.5,34000
37.8,2.366,0.508,15.0,3000
4.7,9.083,0.3556,4.7,8000
44.1,2.418,0.127,5.0,37000
8.0,1.116,0.111125,4.25,26000
21.8,3.98,0.3048,13.0,7000
13.5,9.872,0.2286,8.5,18000
39.4,1.946,0.254,5.0,10000
52.1,1.567,0.18796,7.5,12000
125.7,1.648,0.22225,8.25,15000
56.4,7.111,0.1524,4.0,37000
21.9,4.056,0.2032,4.0,17000
60.1,2.861,0.4318,12.0,5000
75.6,19.783,0.3556,7.0,13999
102.3,1.041,0.3048,8.0,11000
22.1,1.534,0.12065,4.5,28000
18.7,12.717,0.3556,4.0,12000
34.2,6.102,0.2921,6.0,11000
72.8,15.265,0.36576,10.5,11000
166.6,3.397,0.2286,8.0,20000
0.0,3.103,0.2032,3.75,17000
11.9,49.168,0.6604,15.0,6000
19.6,5.459,0.3937,11.5,5000
59.3,1.43,0.3556,12.0,5000
66.9,6.816,0.2286,5.0,20000
15.6,1.542,0.127,4.3,21000
53.5,7.17,0.2286,3.8,19000
76.5,2.912,0.22352,9.5,13000
0.0,1.401,0.1524,4.3,14000
41.3,19.465,0.381,6.0,13000
22.0,1.727,0.3302,4.5,6000
75.5,7.792,0.2286,6.5,18000
13.6,20.416,0.3175,11.0,15000
109.1,8.589,0.381,14.0,9000
56.8,1.394,0.1651,5.5,16000
114.3,1.777,0.1397,2.5,41000
118.7,2.303,0.2286,9.0,13999
15.5,1.224,0.12065,4.75,25000
106.3,1.187,0.127,4.0,27000
45.4,4.196,0.2667,4.5,13999
154.0,7.198,0.22225,8.75,21000
63.6,17.038,0.2286,8.5,24000
56.9,2.166,0.1651,2.9,26000
32.1,9.016,0.4572,10.0,6000
57.3,4.865,0.5588,11.0,5000
0.0,1.565,0.2286,3.0,9000
51.1,5.455,0.3175,11.0,8000
118.9,1.274,0.22225,9.25,13000
82.6,1.202,0.23495,5.25,15000
10.9,1.419,0.14478,3.0,20000
8.7,1.304,0.18796,7.5,10000
14.1,3.298,0.127,3.0,35000
106.1,2.559,0.381,7.0,12000
71.1,9.809,0.22225,8.5,22000
23.8,6.426,0.22225,8.25,19000
18.2,16.153,0.2667,4.5,21000
14.4,3.941,0.1524,4.0,28000
23.4,2.268,0.2794,5.0,8000
95.2,2.314,0.2413,4.5,19000
102.1,4.169,0.127,4.6,36000
103.5,7.175,0.254,7.0,16000
64.9,6.583,0.19812,6.0,22000
3.0,3.54,0.2794,9.0,8000
21.7,2.129,0.2032,8.0,11000
105.1,6.196,0.36576,13.0,9000
62.2,9.731,0.3048,4.7,13999
57.4,10.655,0.22225,8.25,23000
12.3,4.044,0.1524,4.5,23000
132.6,15.067,0.2794,13.0,16000
40.5,3.763,0.19812,7.0,17000
5.8,2.596,0.3048,8.0,5000
3.1,19.174,0.508,12.0,6000
18.7,1.286,0.3048,6.0,5000
55.0,1.399,0.19812,4.0,16000
0.0,5.153,0.3556,6.0,7000
24.6,5.415,0.2794,9.0,8000
0.0,7.419,0.2032,7.25,22000
13.5,5.797,0.1778,4.0,25000
90.3,1.476,0.22225,7.0,13000
29.1,5.449,0.4064,8.0,6000
27.2,20.306,0.381,7.0,12000
31.0,9.347,0.2921,4.0,15000
68.6,10.729,0.508,11.0,7000
55.0,8.489,0.4064,7.0,9000
54.9,2.412,0.12065,4.5,35000
9.3,29.732,0.3175,13.0,18000
10.4,1.811,0.254,7.0,7000
42.4,9.131,0.3556,11.0,8000
32.9,3.722,0.381,4.0,8000
95.1,1.44,0.22352,8.9,12000
30.1,19.81,0.2794,4.0,20000
50.7,17.508,0.3302,9.0,13000
131.5,12.589,0.22352,8.5,25000
2.9,2.492,0.1778,4.0,16000
64.6,3.692,0.22225,8.25,15000
50.3,3.562,0.254,5.5,12000
79.3,4.184,0.2413,8.0,13999
162.3,3.49,0.3048,11.0,13999
105.6,10.878,0.2413,5.0,24000
39.1,23.504,0.4318,12.75,9000
168.2,3.246,0.381,13.0,11000
32.6,14.881,0.3556,13.5,10000
18.8,3.467,0.1143,3.5,42000
153.9,3.515,0.1524,5.5,33000
179.0,4.895,0.22225,9.0,21000
30.5,1.71,0.3556,7.0,5000
86.6,27.212,0.6604,13.0,7000
55.7,1.35,0.2794,7.0,8000
25.7,6.137,0.31115,3.75,12000
90.1,1.804,0.1651,2.9,30000
15.2,3.99,0.3429,10.0,6000
33.0,1.136,0.12065,4.5,24000
34.9,2.846,0.12065,5.5,38000
5.8,7.379,0.3048,6.0,10000
49.8,2.069,0.1524,4.5,20000
12.7,6.547,0.18796,7.8,21000
37.0,20.937,0.2794,4.5,22000
80.2,1.176,0.18796,7.6,13000
105.6,4.4,0.4826,8.0,10000
141.2,8.456,0.3048,6.5,19000
40.7,1.96,0.2794,13.0,6000
129.0,13.339,0.35052,10.0,13000
97.6,2.425,0.1778,10.0,16000
56.5,15.553,0.5207,10.0,7000
8.1,3.294,0.13208,6.0,34000
8.8,1.806,0.3429,13.3,4000
46.3,3.213,0.22225,8.75,13999
137.5,8.04,0.3556,12.0,12000
0.0,1.122,0.12065,4.5,24000
2.6,2.731,0.4064,7.0,4000
89.3,1.084,0.2286,4.0,18000
48.3,8.002,0.4064,14.0,6000
11.9,13.757,0.5207,14.0,5000
14.9,2.51,0.2413,7.0,10000
4.9,24.404,0.4826,14.0,8000
59.0,35.734,0.5588,8.0,9000
105.5,8.149,0.127,4.6,45000
32.0,1.205,0.3556,7.0,5000
16.7,36.346,0.34036,13.5,15000
42.0,25.509,0.4064,6.0,13000
107.5,3.763,0.2286,6.0,19000
129.0,15.987,0.508,18.0,8000
76.6,1.141,0.13335,4.75,22000
11.4,2.323,0.22225,7.0,12000
56.0,1.133,0.1397,4.5,20000
105.7,3.238,0.2286,8.0,15000
67.8,2.392,0.23495,5.5,15000
19.8,3.018,0.5588,8.0,3000
55.4,7.896,0.23495,5.0,21000
26.4,1.097,0.22225,8.75,8000
34.5,2.52,0.127,3.0,32000
15.6,15.804,0.2286,4.5,24000
0.0,14.543,0.2286,10.0,23000
20.6,1.767,0.2286,9.0,8000
22.6,38.802,0.4572,10.0,12000
18.5,1.887,0.127,4.0,19000
50.1,1.884,0.2794,13.0,6000
59.0,5.48,0.4191,12.0,6000
99.4,17.235,0.4826,8.0,11000
0.0,1.808,0.508,10.0,2000
7.5,8.009,0.2413,4.5,18000
67.9,3.112,0.18796,7.8,16000
140.4,3.84,0.4064,11.0,11000
4.3,1.265,0.3556,5.0,4000
18.4,18.251,0.5588,8.0,6000
88.5,3.105,0.1397,2.5,40000
64.1,2.527,0.2286,3.0,21000
149.8,4.104,0.3048,11.5,13000
53.4,1.027,0.22225,8.5,8000
22.9,1.271,0.2794,9.0,5000
72.5,1.313,0.3683,14.5,5000
70.1,5.942,0.3556,6.0,11000
15.5,13.103,0.23622,3.0,23000
17.3,1.811,0.3048,6.0,5000
52.7,24.963,0.4318,10.0,10000
140.4,1.498,0.2286,7.5,16000
10.4,2.159,0.381,7.0,4000
116.7,6.954,0.3302,9.0,13000
19.3,20.091,0.4826,16.0,7000
14.6,1.746,0.3048,10.0,5000
23.3,5.347,0.2794,3.8,11000
180.3,3.42,0.1778,6.0,30000
11.1,1.776,0.10668,2.0,39000
36.0,12.948,0.4064,16.0,7000
10.7,13.889,0.3048,10.0,13000
28.2,3.37,0.12954,5.0,35000
71.9,2.513,0.3556,10.0,7000
86.1,16.115,0.381,13.0,10000
14.2,2.04,0.22225,7.5,11000
22.6,4.209,0.1651,3.7,26999
83.5,2.619,0.508,8.0,8000
8.4,17.161,0.2794,4.7,16000
129.6,9.197,0.4572,16.0,8000
78.2,20.12,0.3556,13.5,12000
175.7,5.762,0.22225,9.25,21000
66.1,3.264,0.5334,12.0,5000
75.6,12.693,0.3048,8.0,13999
36.0,4.179,0.22225,9.0,16000
56.2,5.026,0.2286,7.0,15000
132.4,2.753,0.1778,6.5,20000
32.7,2.272,0.12954,5.0,27000
57.1,2.247,0.111125,4.25,37000
27.2,15.866,0.4064,5.5,10000
46.8,1.777,0.22225,7.5,10000
60.1,1.38,0.1524,2.0,29000
71.5,1.756,0.254,9.0,9000
66.3,15.362,0.3683,14.5,10000
176.3,14.772,0.4826,14.0,11000
0.9,1.069,0.4572,10.0,2000
84.8,1.861,0.2032,4.5,18000
8.4,40.085,0.5207,12.0,8000
0.0,2.192,0.2921,6.0,6000
49.0,1.976,0.1524,3.0,24000
1.9,1.014,0.3048,4.5,4000
16.2,14.425,0.4572,8.0,7000
11.8,1.027,0.381,7.0,3000
9.0,2.493,0.34036,13.5,4000
36.9,2.175,0.1778,4.0,17000
226.9,2.49,0.2794,14.0,15000
21.5,4.065,0.1524,2.0,33000
0.0,2.403,0.2413,6.0,9000
37.0,1.736,0.1143,3.5,31000
126.1,45.177,0.5334,13.5,11000
66.1,1.745,0.2159,7.25,12000
123.8,26.154,0.4191,12.0,12000
18.1,3.462,0.2286,3.8,12000
11.8,1.247,0.381,4.0,4000
18.2,4.643,0.2032,4.0,20000
14.5,5.597,0.4064,5.5,6000
75.8,3.066,0.2286,7.5,12000
77.6,7.682,0.4191,5.0,11000
87.1,1.295,0.1397,4.7,24000
45.3,4.863,0.19812,7.0,19000
58.7,5.725,0.254,10.0,12000
33.7,9.32,0.2032,6.0,22000
28.9,5.925,0.1778,4.0,24000
7.6,1.239,0.2794,7.0,5000
56.0,1.916,0.22225,8.0,11000
25.9,1.361,0.3937,12.0,3000
8.4,20.396,0.2794,3.8,18000
13.1,41.055,0.4318,7.0,13000
90.3,1.632,0.10668,4.0,36000
0.0,5.49,0.1778,4.0,23000
9.5,4.474,0.1778,5.0,22000
94.4,17.626,0.2794,8.0,18000
44.9,2.589,0.6858,13.0,3000
73.7,21.153,0.508,10.0,9000
0.0,1.23,0.127,4.6,18000
190.0,2.59,0.3048,8.0,19000
62.8,5.802,0.1778,4.0,26000
41.9,15.033,0.4318,10.0,8000
108.6,27.723,0.34036,13.5,13000
10.2,5.076,0.5334,13.0,3000
83.1,1.22,0.1143,4.0,29000
25.1,1.644,0.2032,3.8,11000
30.6,17.347,0.3048,6.0,16000
56.7,4.947,0.2286,5.0,18000
96.2,6.964,0.4064,13.0,8000
47.4,11.315,0.2286,7.5,19000
17.6,1.261,0.2794,5.0,6000
39.6,9.38,0.254,8.0,15000
47.0,6.482,0.1778,4.0,30000
22.9,3.721,0.12954,5.0,38000
87.0,2.882,0.12065,4.0,37000
18.9,1.457,0.1397,2.5,23000
0.0,20.114,0.2794,6.0,15000
69.9,2.558,0.2413,6.5,13000
85.5,69.791,0.5334,13.0,11000
42.2,3.162,0.117475,3.0,40000
51.0,3.676,0.381,8.0,7000
14.5,4.467,0.2286,3.0,19000
0.0,1.602,0.2286,6.0,7000
49.1,7.759,0.3048,11.0,10000
60.7,3.767,0.2921,4.0,13999
45.3,18.502,0.254,5.8,22000
52.5,5.45,0.2286,8.5,13999
0.0,1.304,0.254,6.0,6000
2.6,1.919,0.2286,6.0,9000
187.0,4.504,0.2032,8.0,24000
44.6,4.087,0.1524,4.0,29000
167.2,16.276,0.5207,14.0,11000
26.0,11.18,0.381,6.0,10000
11.7,2.543,0.3302,4.0,7000
42.3,12.46,0.4064,10.0,8000
10.4,2.552,0.2794,4.0,8000
23.7,1.03,0.23495,5.75,8000
27.7,11.997,0.22352,9.0,24000
47.6,8.831,0.254,3.0,21000
17.8,5.446,0.3048,14.0,8000
28.7,11.687,0.3302,4.5,13000
50.6,2.515,0.3302,4.0,11000
11.4,1.721,0.4572,5.5,3000
23.4,3.144,0.23622,3.0,13999
34.2,43.265,0.5207,10.0,9000
3.4,1.637,0.508,12.0,2000
110.6,4.271,0.381,14.0,8000
36.8,4.244,0.3937,11.5,5000
12.5,14.372,0.4699,12.0,6000
10.1,19.74,0.381,12.0,10000
4.3,18.643,0.381,13.0,8000
68.1,9.965,0.3556,10.0,10000
12.2,52.548,0.45974,12.0,12000
119.3,1.052,0.2286,4.5,20000
194.0,2.251,0.18796,7.5,26000
57.8,87.585,0.6858,13.0,8000
3.6,24.289,0.381,5.5,12000
16.4,3.141,0.4318,8.0,4000
10.3,2.429,0.381,10.0,4000
92.8,12.863,0.3556,13.5,10000
37.3,2.974,0.4191,14.0,4000
19.2,10.687,0.2794,8.0,13999
27.0,6.11,0.2286,4.5,21000
